,cik,company.name,ticker,date.filed,period.of.report,90_DAYS,Filed_Close_Price,90_Days_Close_Price,Price_Change,Pct_Change_Price
157,1301236,Sotherly Hotels Inc ,SOHOB,2017-05-12,3/31/17,2017-08-10,25.600000381469727,25.399999618530273,-0.20000076293945312,-0.007812529685906624
158,1301236,Sotherly Hotels Inc ,SOHO,2017-08-10,6/30/17,2017-11-08,6.230000019073486,6.599999904632568,0.36999988555908203,0.05939002960293854
159,1301236,Sotherly Hotels Inc ,SOHOB,2017-08-10,6/30/17,2017-11-08,25.399999618530273,25.350000381469727,-0.049999237060546875,-0.0019684739295850427
160,1301236,Sotherly Hotels Inc ,SOHO,2017-11-08,9/30/17,2018-02-06,6.599999904632568,5.96999979019165,-0.630000114440918,-0.09545456417335979
161,1301236,Sotherly Hotels Inc ,SOHOO,2017-11-08,9/30/17,2018-02-06,25.200000762939453,25.100000381469727,-0.10000038146972656,-0.0039682689858006985
162,1301236,Sotherly Hotels Inc ,SOHOB,2017-11-08,9/30/17,2018-02-06,25.350000381469727,25.219999313354492,-0.13000106811523438,-0.005128247185757922
163,1301236,Sotherly Hotels Inc ,SOHO,2018-05-10,3/31/18,2018-08-08,6.820000171661377,7.130000114440918,0.309999942779541,0.045454535920344985
164,1301236,Sotherly Hotels Inc ,SOHOO,2018-05-10,3/31/18,2018-08-08,25.25,25.149999618530273,-0.10000038146972656,-0.003960411147315904
165,1301236,Sotherly Hotels Inc ,SOHOB,2018-05-10,3/31/18,2018-08-08,25.149999618530273,25.420000076293945,0.2700004577636719,0.01073560484528748
166,1301236,Sotherly Hotels Inc ,SOHO,2018-08-09,6/30/18,2018-11-07,7.039999961853027,6.860000133514404,-0.17999982833862305,-0.025568157573007223
167,1301236,Sotherly Hotels Inc ,SOHOO,2018-08-09,6/30/18,2018-11-07,25.149999618530273,24.87700080871582,-0.2729988098144531,-0.010854823616510526
168,1301236,Sotherly Hotels Inc ,SOHOB,2018-08-09,6/30/18,2018-11-07,25.420000076293945,24.93000030517578,-0.48999977111816406,-0.01927615144168019
169,1301236,Sotherly Hotels Inc ,SOHO,2018-11-09,9/30/18,2019-02-07,6.690000057220459,6.989999771118164,0.2999997138977051,0.04484300617814166
170,1301236,Sotherly Hotels Inc ,SOHOO,2018-11-09,9/30/18,2019-02-07,24.700000762939453,23.850000381469727,-0.8500003814697266,-0.03441296984674956
171,1301236,Sotherly Hotels Inc ,SOHOB,2018-11-09,9/30/18,2019-02-07,24.57699966430664,24.69099998474121,0.11400032043457031,0.004638496235980091
172,1301236,Sotherly Hotels Inc ,SOHO,2019-05-08,3/31/19,2019-08-06,7.039999961853027,6.840000152587891,-0.19999980926513672,-0.028409063970008027
173,1301236,Sotherly Hotels Inc ,SOHOO,2019-05-08,3/31/19,2019-08-06,25.420000076293945,25.0310001373291,-0.38899993896484375,-0.015302908646629601
174,1301236,Sotherly Hotels Inc ,SOHON,2019-05-08,3/31/19,2019-08-06,25.257999420166016,25.716999053955078,0.4589996337890625,0.018172446128991382
175,1301236,Sotherly Hotels Inc ,SOHOB,2019-05-08,3/31/19,2019-08-06,25.427000045776367,25.059999465942383,-0.3670005798339844,-0.014433499003943494
176,1301236,Sotherly Hotels Inc ,SOHO,2019-08-08,6/30/19,2019-11-06,6.949999809265137,6.449999809265137,-0.5,-0.07194244801754432
177,1301236,Sotherly Hotels Inc ,SOHOO,2019-08-08,6/30/19,2019-11-06,25.15999984741211,25.496999740600586,0.33699989318847656,0.013394272465511937
178,1301236,Sotherly Hotels Inc ,SOHON,2019-08-08,6/30/19,2019-11-06,25.670000076293945,25.740999221801758,0.0709991455078125,0.0027658412659445093
179,1301236,Sotherly Hotels Inc ,SOHOB,2019-08-08,6/30/19,2019-11-06,25.139999389648438,25.926000595092773,0.7860012054443359,0.03126496517609213
180,1301236,Sotherly Hotels Inc ,SOHO,2019-11-12,9/30/19,2020-02-10,6.440000057220459,6.150000095367432,-0.28999996185302734,-0.04503104957706988
181,1301236,Sotherly Hotels Inc ,SOHOO,2019-11-12,9/30/19,2020-02-10,25.32699966430664,26.5,1.1730003356933594,0.046314223999713224
182,1301236,Sotherly Hotels Inc ,SOHON,2019-11-12,9/30/19,2020-02-10,25.780000686645508,26.68199920654297,0.9019985198974609,0.03498830472742043
183,1301236,Sotherly Hotels Inc ,SOHOB,2019-11-12,9/30/19,2020-02-10,25.76099967956543,26.200000762939453,0.43900108337402344,0.017041306192874774
184,1301236,Sotherly Hotels Inc ,SOHO,2020-06-24,3/31/20,2020-09-22,2.7300000190734863,1.8799999952316284,-0.8500000238418579,-0.31135531791326976
185,1301236,Sotherly Hotels Inc ,SOHOO,2020-06-24,3/31/20,2020-09-22,8.550000190734863,5.980000019073486,-2.570000171661377,-0.3005848086934941
186,1301236,Sotherly Hotels Inc ,SOHON,2020-06-24,3/31/20,2020-09-22,8.130000114440918,6.0,-2.130000114440918,-0.2619926303146668
187,1301236,Sotherly Hotels Inc ,SOHOB,2020-06-24,3/31/20,2020-09-22,8.635000228881836,5.710000038146973,-2.9250001907348633,-0.33873770853548985
188,1301236,Sotherly Hotels Inc ,SOHO,2021-11-12,9/30/21,2022-02-10,2.6500000953674316,2.509999990463257,-0.1400001049041748,-0.052830226364487476
189,1301236,Sotherly Hotels Inc ,SOHOO,2021-11-12,9/30/21,2022-02-10,14.5,18.760000228881836,4.260000228881836,0.29379311923323004
190,1301236,Sotherly Hotels Inc ,SOHON,2021-11-12,9/30/21,2022-02-10,14.739999771118164,18.600000381469727,3.8600006103515625,0.2618725013764872
191,1301236,Sotherly Hotels Inc ,SOHOB,2021-11-12,9/30/21,2022-02-10,14.619999885559082,18.5,3.880000114440918,0.2653898867860725
192,1349929,CANCER GENETICS  INC,VYNT,2017-05-12,3/31/17,2017-08-10,114.9000015258789,108.0,-6.900001525878906,-0.060052231803711685
193,1349929,CANCER GENETICS  INC,VYNT,2018-05-15,3/31/18,2018-08-13,27.600000381469727,29.399999618530273,1.7999992370605469,0.06521736276022091
194,1349929,CANCER GENETICS  INC,VYNT,2018-08-14,6/30/18,2018-11-12,29.700000762939453,17.100000381469727,-12.600000381469727,-0.4242424261884997
195,1349929,CANCER GENETICS  INC,VYNT,2020-06-24,3/31/20,2020-09-22,3.1700000762939453,4.119999885559082,0.9499998092651367,0.2996844752053709
196,1349929,CANCER GENETICS  INC,VYNT,2020-08-13,6/30/20,2020-11-11,3.0,2.2200000286102295,-0.7799999713897705,-0.25999999046325684
197,1349929,CANCER GENETICS  INC,VYNT,2020-11-12,9/30/20,2021-02-10,2.2100000381469727,8.600000381469727,6.390000343322754,2.8914028203730724
198,1349929,Vyant Bio  Inc ,VYNT,2021-11-12,9/30/21,2022-02-10,2.25,1.1799999475479126,-1.0700000524520874,-0.4755555788675944
199,1357874,PRECISION BIOSCIENCES INC,DTIL,2019-08-14,6/30/19,2019-11-12,9.430000305175781,8.989999771118164,-0.4400005340576172,-0.04665965215463642
200,1357874,PRECISION BIOSCIENCES INC,DTIL,2019-11-12,9/30/19,2020-02-10,8.989999771118164,8.489999771118164,-0.5,-0.055617354030011355
201,1357874,PRECISION BIOSCIENCES INC,DTIL,2020-05-15,3/31/20,2020-08-13,7.789999961853027,6.300000190734863,-1.489999771118164,-0.19127083163216524
202,1357874,PRECISION BIOSCIENCES INC,DTIL,2020-08-13,6/30/20,2020-11-11,6.300000190734863,8.460000038146973,2.1599998474121094,0.34285710825671517
203,1357874,PRECISION BIOSCIENCES INC,DTIL,2020-11-10,9/30/20,2021-02-08,8.369999885559082,15.789999961853027,7.420000076293945,0.8864994238644867
204,1357874,PRECISION BIOSCIENCES INC,DTIL,2021-05-13,3/31/21,2021-08-11,9.270000457763672,10.529999732971191,1.2599992752075195,0.13592224519819346
205,1357874,PRECISION BIOSCIENCES INC,DTIL,2021-08-12,6/30/21,2021-11-10,11.75,10.229999542236328,-1.5200004577636719,-0.12936174108626994
206,1357874,PRECISION BIOSCIENCES INC,DTIL,2021-11-10,9/30/21,2022-02-08,10.229999542236328,4.860000133514404,-5.369999408721924,-0.5249266519075538
207,1362516,Cleartronic  Inc ,CLRI,2017-02-14,12/31/16,2017-05-15,0.10000000149011612,0.07999999821186066,-0.020000003278255463,-0.20000002980232195
208,1362516,Cleartronic  Inc ,CLRI,2018-02-13,12/31/17,2018-05-14,0.04809999838471413,0.0494999997317791,0.001400001347064972,0.029106058088972483
209,1362516,Cleartronic  Inc ,CLRI,2019-02-19,12/31/18,2019-05-20,0.02850000001490116,0.020800000056624413,-0.007699999958276749,-0.2701754369912569
210,1362516,Cleartronic  Inc ,CLRI,2019-08-14,6/30/19,2019-11-12,0.04600000008940697,0.05448000133037567,0.008480001240968704,0.18434785270623308
211,1362516,Cleartronic  Inc ,CLRI,2020-02-19,12/31/19,2020-05-19,0.03999999910593033,0.03799999877810478,-0.0020000003278255463,-0.05000000931322596
212,1362516,Cleartronic  Inc ,CLRI,2020-05-15,3/31/20,2020-08-13,0.03799999877810478,0.026499999687075615,-0.011499999091029167,-0.3026315647582429
213,1362516,Cleartronic  Inc ,CLRI,2020-08-14,6/30/20,2020-11-12,0.02199999988079071,0.024949999526143074,0.0029499996453523636,0.13409089369714744
214,1362516,Cleartronic  Inc ,CLRI,2021-03-19,12/31/20,2021-06-17,0.05999999865889549,0.054999999701976776,-0.004999998956918716,-0.08333331781129008
215,1370450,Willdan Group  Inc ,WLDN,2017-05-05,3/31/17,2017-08-03,32.349998474121094,33.650001525878906,1.3000030517578125,0.04018556763759266
216,1370450,Willdan Group  Inc ,WLDN,2017-08-04,6/30/17,2017-11-02,33.630001068115234,30.100000381469727,-3.530000686645508,-0.10496582142521305
217,1370450,Willdan Group  Inc ,WLDN,2017-11-03,9/29/17,2018-02-01,26.1200008392334,21.93000030517578,-4.190000534057617,-0.16041349155563772
218,1370450,Willdan Group  Inc ,WLDN,2018-05-04,3/30/18,2018-08-02,27.979999542236328,28.299999237060547,0.31999969482421875,0.011436729809132887
219,1370450,Willdan Group  Inc ,WLDN,2018-08-03,6/29/18,2018-11-01,29.6299991607666,30.959999084472656,1.3299999237060547,0.04488693760974256
220,1370450,Willdan Group  Inc ,WLDN,2018-11-02,9/28/18,2019-01-31,34.61000061035156,33.650001525878906,-0.9599990844726562,-0.027737621136751107
221,1370450,Willdan Group  Inc ,WLDN,2019-08-02,6/28/19,2019-10-31,32.90999984741211,30.299999237060547,-2.6100006103515625,-0.07930722037231491
222,1370450,Willdan Group  Inc ,WLDN,2019-11-01,9/27/19,2020-01-30,31.31999969482422,33.25,1.9300003051757812,0.06162197713861163
223,1370450,Willdan Group  Inc ,WLDN,2020-05-08,4/3/20,2020-08-06,22.469999313354492,27.06999969482422,4.600000381469727,0.20471742421175015
224,1370450,Willdan Group  Inc ,WLDN,2020-08-07,7/3/20,2020-11-05,29.010000228881836,30.729999542236328,1.7199993133544922,0.0592898758974187
225,1370450,Willdan Group  Inc ,WLDN,2020-11-06,10/2/20,2021-02-04,35.06999969482422,52.880001068115234,17.810001373291016,0.5078415035150254
226,1370450,Willdan Group  Inc ,WLDN,2021-05-07,4/2/21,2021-08-05,37.810001373291016,39.70000076293945,1.8899993896484375,0.049986758027031786
227,1370450,Willdan Group  Inc ,WLDN,2021-08-06,7/2/21,2021-11-04,36.13999938964844,36.93000030517578,0.7900009155273438,0.02185946123047316
228,1370450,Willdan Group  Inc ,WLDN,2021-11-05,10/1/21,2022-02-03,37.310001373291016,29.68000030517578,-7.630001068115234,-0.20450283535977828
229,1398733,Aquestive Therapeutics  Inc ,AQST,2018-09-04,6/30/18,2018-12-03,17.889999389648438,8.15999984741211,-9.729999542236328,-0.5438792551254266
230,1398733,Aquestive Therapeutics  Inc ,AQST,2018-11-06,9/30/18,2019-02-04,17.549999237060547,5.880000114440918,-11.669999122619629,-0.6649572438713245
231,1398733,Aquestive Therapeutics  Inc ,AQST,2019-05-08,3/31/19,2019-08-06,4.519999980926514,3.1500000953674316,-1.369999885559082,-0.3030973210929656
232,1398733,Aquestive Therapeutics  Inc ,AQST,2019-08-06,6/30/19,2019-11-04,3.1500000953674316,4.260000228881836,1.1100001335144043,0.35238098409801105
233,1398733,Aquestive Therapeutics  Inc ,AQST,2019-11-05,9/30/19,2020-02-03,4.230000019073486,3.950000047683716,-0.2799999713897705,-0.06619384636577377
234,1398733,Aquestive Therapeutics  Inc ,AQST,2020-05-05,3/31/20,2020-08-03,4.5,5.690000057220459,1.190000057220459,0.264444457160102
235,1398733,Aquestive Therapeutics  Inc ,AQST,2020-08-04,6/30/20,2020-11-02,5.489999771118164,4.800000190734863,-0.6899995803833008,-0.1256829889161847
236,1398733,Aquestive Therapeutics  Inc ,AQST,2020-11-04,9/30/20,2021-02-02,5.28000020980835,5.400000095367432,0.11999988555908203,0.022727250149756663
237,1398733,Aquestive Therapeutics  Inc ,AQST,2021-05-04,3/31/21,2021-08-02,3.6500000953674316,3.309999942779541,-0.3400001525878906,-0.09315072430256036
238,1398733,Aquestive Therapeutics  Inc ,AQST,2021-08-03,6/30/21,2021-11-01,3.25,5.239999771118164,1.989999771118164,0.612307621882512
239,1398733,Aquestive Therapeutics  Inc ,AQST,2021-11-02,9/30/21,2022-01-31,5.360000133514404,2.7200000286102295,-2.640000104904175,-0.4925373207356992
240,1411342,Ellington Financial LLC,EFC,2017-05-10,3/31/17,2017-08-08,16.8700008392334,16.25,-0.6200008392333984,-0.036751678031426364
241,1411342,Ellington Financial LLC,EFC,2017-08-08,6/30/17,2017-11-06,16.25,15.279999732971191,-0.9700002670288086,-0.05969232412484976
242,1411342,Ellington Financial LLC,EFC,2017-11-09,9/30/17,2018-02-07,15.319999694824219,14.619999885559082,-0.6999998092651367,-0.04569189446535224
243,1411342,Ellington Financial LLC,EFC,2018-05-09,3/31/18,2018-08-07,15.649999618530273,16.40999984741211,0.7600002288818359,0.04856231612823574
244,1411342,Ellington Financial LLC,EFC,2018-08-09,6/30/18,2018-11-07,16.510000228881836,15.710000038146973,-0.8000001907348633,-0.048455492407285354
245,1411342,Ellington Financial LLC,EFC,2018-11-09,9/30/18,2019-02-07,16.18000030517578,16.809999465942383,0.6299991607666016,0.03893690660593329
246,1411342,Ellington Financial Inc ,EFC,2019-05-10,3/31/19,2019-08-08,18.139999389648438,17.65999984741211,-0.4799995422363281,-0.02646083563322715
247,1411342,Ellington Financial Inc ,EFC,2019-08-09,6/30/19,2019-11-07,17.459999084472656,18.579999923706055,1.1200008392333984,0.064146672277287
248,1411342,Ellington Financial Inc ,EFC,2019-11-08,9/30/19,2020-02-06,18.770000457763672,18.520000457763672,-0.25,-0.013319125940489505
249,1411342,Ellington Financial Inc ,EFC-PA,2019-11-08,9/30/19,2020-02-06,25.079999923706055,26.059999465942383,0.9799995422363281,0.03907494199431857
250,1411342,Ellington Financial Inc ,EFC,2020-05-21,3/31/20,2020-08-19,10.15999984741211,12.569999694824219,2.4099998474121094,0.237204712953413
251,1411342,Ellington Financial Inc ,EFC-PA,2020-05-21,3/31/20,2020-08-19,19.0,21.850000381469727,2.8500003814697266,0.15000002007735402
252,1411342,Ellington Financial Inc ,EFC,2021-11-09,9/30/21,2022-02-07,18.209999084472656,17.389999389648438,-0.8199996948242188,-0.04503018869031235
253,1411342,Ellington Financial Inc ,EFC-PA,2021-11-09,9/30/21,2022-02-07,26.59000015258789,25.049999237060547,-1.5400009155273438,-0.05791654406506132
254,1464423,PennyMac Mortgage Investment Trust,PMT,2017-05-09,3/31/17,2017-08-07,17.200000762939453,17.260000228881836,0.05999946594238281,0.0034883408884296466
255,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2017-05-09,3/31/17,2017-08-07,25.360000610351562,25.450000762939453,0.09000015258789062,0.003548901830513125
256,1464423,PennyMac Mortgage Investment Trust,PMT,2017-08-08,6/30/17,2017-11-06,17.469999313354492,14.970000267028809,-2.4999990463256836,-0.14310241239761376
257,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2017-08-08,6/30/17,2017-11-06,25.059999465942383,25.170000076293945,0.1100006103515625,0.004389489732474179
258,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2017-08-08,6/30/17,2017-11-06,25.423799514770508,25.489999771118164,0.06620025634765625,0.00260386950853651
259,1464423,PennyMac Mortgage Investment Trust,PMT,2017-11-08,9/30/17,2018-02-06,15.380000114440918,16.049999237060547,0.6699991226196289,0.04356301154969037
260,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2017-11-08,9/30/17,2018-02-06,25.31999969482422,24.299999237060547,-1.0200004577636719,-0.040284378754245204
261,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2017-11-08,9/30/17,2018-02-06,25.479999542236328,24.5,-0.9799995422363281,-0.03846152118691583
262,1464423,PennyMac Mortgage Investment Trust,PMT,2018-08-07,6/30/18,2018-11-05,19.639999389648438,20.670000076293945,1.0300006866455078,0.05244402844474554
263,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2018-08-07,6/30/18,2018-11-05,25.239999771118164,24.809999465942383,-0.43000030517578125,-0.01703646232468772
264,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2018-08-07,6/30/18,2018-11-05,25.27669906616211,25.072200775146484,-0.204498291015625,-0.008090387533607449
265,1464423,PennyMac Mortgage Investment Trust,PMT,2018-11-07,9/30/18,2019-02-05,20.770000457763672,20.450000762939453,-0.31999969482421875,-0.015406821751157219
266,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2018-11-07,9/30/18,2019-02-05,24.860000610351562,25.040000915527344,0.18000030517578125,0.007240559161564548
267,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2018-11-07,9/30/18,2019-02-05,25.22209930419922,25.510000228881836,0.2879009246826172,0.011414629734436287
268,1464423,PennyMac Mortgage Investment Trust,PMT,2019-05-03,3/31/19,2019-08-01,21.479999542236328,21.799999237060547,0.31999969482421875,0.014897565253434959
269,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2019-05-03,3/31/19,2019-08-01,25.559999465942383,26.450000762939453,0.8900012969970703,0.03482008276967922
270,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2019-05-03,3/31/19,2019-08-01,25.600000381469727,26.34119987487793,0.7411994934082031,0.028953104779823054
271,1464423,PennyMac Mortgage Investment Trust,PMT,2019-11-01,9/30/19,2020-01-30,22.989999771118164,23.450000762939453,0.46000099182128906,0.020008742775159932
272,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2019-11-01,9/30/19,2020-01-30,26.3799991607666,26.62660026550293,0.24660110473632812,0.00934803307738854
273,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2019-11-01,9/30/19,2020-01-30,26.93000030517578,26.84000015258789,-0.09000015258789062,-0.0033420034002225076
274,1464423,PennyMac Mortgage Investment Trust,PMT,2020-05-08,3/31/20,2020-08-06,10.079999923706055,19.93000030517578,9.850000381469727,0.9771825849229009
275,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2020-05-08,3/31/20,2020-08-06,21.469999313354492,24.020000457763672,2.5500011444091797,0.11877043437179156
276,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2020-05-08,3/31/20,2020-08-06,21.451000213623047,24.440000534057617,2.9890003204345703,0.13934083682197362
277,1464423,PennyMac Mortgage Investment Trust,PMT,2020-08-07,6/30/20,2020-11-05,17.889999389648438,16.1200008392334,-1.769998550415039,-0.09893787651212557
278,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2020-08-07,6/30/20,2020-11-05,23.93000030517578,23.299999237060547,-0.6300010681152344,-0.026326830759754418
279,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2020-08-07,6/30/20,2020-11-05,24.25,23.5,-0.75,-0.030927835051546393
280,1464423,PennyMac Mortgage Investment Trust,PMT,2020-11-06,9/30/20,2021-02-04,15.789999961853027,18.719999313354492,2.929999351501465,0.18556044069537897
281,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2020-11-06,9/30/20,2021-02-04,23.399999618530273,24.93000030517578,1.5300006866455078,0.06538464579434917
282,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2020-11-06,9/30/20,2021-02-04,23.684999465942383,24.655000686645508,0.970001220703125,0.04095424287840618
283,1464423,PennyMac Mortgage Investment Trust,PMT,2021-05-07,3/31/21,2021-08-05,19.81999969482422,19.600000381469727,-0.2199993133544922,-0.01109986461866307
284,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2021-05-07,3/31/21,2021-08-05,26.489999771118164,27.489999771118164,1.0,0.03775009470140849
285,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2021-05-07,3/31/21,2021-08-05,26.25,26.829999923706055,0.5799999237060547,0.022095235188802083
286,1464423,PennyMac Mortgage Investment Trust,PMT,2021-08-06,6/30/21,2021-11-04,19.25,20.100000381469727,0.8500003814697266,0.04415586397245333
287,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2021-08-06,6/30/21,2021-11-04,27.40999984741211,26.479999542236328,-0.9300003051757812,-0.03392923423396467
288,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2021-08-06,6/30/21,2021-11-04,26.59000015258789,26.649999618530273,0.05999946594238281,0.002256467303425093
289,1464423,PennyMac Mortgage Investment Trust,PMT,2021-11-05,9/30/21,2022-02-03,19.260000228881836,16.90999984741211,-2.3500003814697266,-0.12201455625871292
290,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2021-11-05,9/30/21,2022-02-03,26.649999618530273,25.489999771118164,-1.1599998474121094,-0.043527199400240836
291,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2021-11-05,9/30/21,2022-02-03,26.6200008392334,25.719999313354492,-0.9000015258789062,-0.033809222295457464
292,1464423,PennyMac Mortgage Investment Trust,PMT-PC,2021-11-05,9/30/21,2022-02-03,25.290000915527344,24.549999237060547,-0.7400016784667969,-0.029260642612806583
293,1469443,Arcadia Biosciences  Inc ,RKDA,2017-05-10,3/31/17,2017-08-08,15.800000190734863,8.0,-7.800000190734863,-0.49367089218826665
294,1469443,Arcadia Biosciences  Inc ,RKDA,2017-08-10,6/30/17,2017-11-08,9.600000381469727,5.400000095367432,-4.200000286102295,-0.4375000124176338
295,1469443,Arcadia Biosciences  Inc ,RKDA,2017-11-09,9/30/17,2018-02-07,5.579999923706055,4.800000190734863,-0.7799997329711914,-0.13978490029317794
296,1469443,Arcadia Biosciences  Inc ,RKDA,2018-05-09,3/31/18,2018-08-07,9.149999618530273,6.619999885559082,-2.5299997329711914,-0.2765027145845471
297,1469443,Arcadia Biosciences  Inc ,RKDA,2018-08-08,6/30/18,2018-11-06,6.869999885559082,4.320000171661377,-2.549999713897705,-0.371179003839268
298,1469443,Arcadia Biosciences  Inc ,RKDA,2018-11-07,9/30/18,2019-02-05,4.300000190734863,4.380000114440918,0.07999992370605469,0.018604632594768054
299,1469443,Arcadia Biosciences  Inc ,RKDA,2019-05-08,3/31/19,2019-08-06,5.900000095367432,1.9500000476837158,-3.950000047683716,-0.6694915226840726
300,1469443,Arcadia Biosciences  Inc ,RKDA,2019-08-14,6/30/19,2019-11-12,7.050000190734863,4.139999866485596,-2.9100003242492676,-0.4127659922723975
301,1469443,Arcadia Biosciences  Inc ,RKDA,2019-11-06,9/30/19,2020-02-04,5.769999980926514,4.800000190734863,-0.9699997901916504,-0.16811088273797417
302,1469443,Arcadia Biosciences  Inc ,RKDA,2020-05-13,3/31/20,2020-08-11,4.809999942779541,3.7799999713897705,-1.0299999713897705,-0.21413721073654884
303,1469443,Arcadia Biosciences  Inc ,RKDA,2020-08-13,6/30/20,2020-11-11,3.7899999618530273,3.4000000953674316,-0.3899998664855957,-0.10290234047783865
304,1469443,Arcadia Biosciences  Inc ,RKDA,2020-11-13,9/30/20,2021-02-11,2.809999942779541,4.590000152587891,1.7800002098083496,0.6334520448593475
305,1471824,Teucrium Commodity Trust,SOYB,2017-05-10,3/31/17,2017-08-08,18.260000228881836,18.40999984741211,0.14999961853027344,0.008214655895404595
306,1471824,Teucrium Commodity Trust,TAGS,2017-05-10,3/31/17,2017-08-08,24.149999618530273,24.190000534057617,0.04000091552734375,0.0016563526359913928
307,1471824,Teucrium Commodity Trust,WEAT,2017-05-10,3/31/17,2017-08-08,6.849999904632568,7.090000152587891,0.24000024795532227,0.0350365330360097
308,1471824,Teucrium Commodity Trust,CANE,2017-05-10,3/31/17,2017-08-08,11.119999885559082,9.859999656677246,-1.260000228881836,-0.11330937426700223
309,1471824,Teucrium Commodity Trust,CORN,2017-05-10,3/31/17,2017-08-08,19.0,18.790000915527344,-0.20999908447265625,-0.011052583393297698
310,1471824,Teucrium Commodity Trust,SOYB,2017-08-04,6/30/17,2017-11-02,18.1200008392334,18.670000076293945,0.5499992370605469,0.030353157372360013
311,1471824,Teucrium Commodity Trust,TAGS,2017-08-04,6/30/17,2017-11-02,24.190000534057617,22.770000457763672,-1.4200000762939453,-0.058701944809579354
312,1471824,Teucrium Commodity Trust,WEAT,2017-08-04,6/30/17,2017-11-02,7.090000152587891,6.289999961853027,-0.8000001907348633,-0.11283500331701102
